File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF002CGS	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BNQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCL3-human	ENCAB000AEG	DNA		see document	see document		False	2011-07-18	ENCODE												300102	ENCODE Consortium Analysis Working Group	1fa40f4212396dbecc511b3a3a361c40		https://www.encodeproject.org/files/ENCFF002CGS/@@download/ENCFF002CGS.bed.gz	hg19			archived	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample, missing derived_from	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF651IOE	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BNQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCL3-human	ENCAB000AEG	DNA		see document	see document		False	2011-07-18	ENCODE											ENCFF002CGS	680572	ENCODE Consortium	6fcc6143017983f97b794d637c5f2cab		https://www.encodeproject.org/files/ENCFF651IOE/@@download/ENCFF651IOE.bigBed	hg19			archived	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF972GFU	bed narrowPeak	peaks	ENCSR000BNQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCL3-human	ENCAB000AEG	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF488UTP, ENCFF488YYE	2951079	ENCODE Processing Pipeline	f1561b6c77dfada4d32e5ff63bd8fd47		https://www.encodeproject.org/files/ENCFF972GFU/@@download/ENCFF972GFU.bed.gz	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF496OFD	bed narrowPeak	peaks	ENCSR000BNQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCL3-human	ENCAB000AEG	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF227WBP, ENCFF488YYE	5198625	ENCODE Processing Pipeline	358c2de132d16c4751cdffefe7d1d3ff		https://www.encodeproject.org/files/ENCFF496OFD/@@download/ENCFF496OFD.bed.gz	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF414UGE	bigBed narrowPeak	peaks	ENCSR000BNQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCL3-human	ENCAB000AEG	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF496OFD	10804944	ENCODE Processing Pipeline	cc7b919196e246d3559cf6e537bcb8d2		https://www.encodeproject.org/files/ENCFF414UGE/@@download/ENCFF414UGE.bigBed	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF500PRU	bigBed narrowPeak	peaks	ENCSR000BNQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCL3-human	ENCAB000AEG	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF972GFU	6916046	ENCODE Processing Pipeline	e1609176e372f9492331713edafb491d		https://www.encodeproject.org/files/ENCFF500PRU/@@download/ENCFF500PRU.bigBed	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF202MSE	bigBed narrowPeak	peaks	ENCSR000BNQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCL3-human	ENCAB000AEG	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF829IXH	13207639	ENCODE Processing Pipeline	6d0796c4638d22ef24e9f3777704fd02		https://www.encodeproject.org/files/ENCFF202MSE/@@download/ENCFF202MSE.bigBed	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF829IXH	bed narrowPeak	peaks	ENCSR000BNQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCL3-human	ENCAB000AEG	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF227WBP, ENCFF488UTP, ENCFF488YYE	5649000	ENCODE Processing Pipeline	0f8e51cd2a040ec8a7bb888c8035f7ec		https://www.encodeproject.org/files/ENCFF829IXH/@@download/ENCFF829IXH.bed.gz	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF516SWI	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR000BNQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCL3-human	ENCAB000AEG	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF372AVL	423790	ENCODE Processing Pipeline	899b1187bb009d1425fad9bc3d5ce877		https://www.encodeproject.org/files/ENCFF516SWI/@@download/ENCFF516SWI.bigBed	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF247MHT	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BNQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCL3-human	ENCAB000AEG	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF419RSJ, ENCFF496OFD, ENCFF829IXH, ENCFF972GFU	354886	ENCODE Processing Pipeline	f9d7460a309b718a585ea184b29a774d		https://www.encodeproject.org/files/ENCFF247MHT/@@download/ENCFF247MHT.bed.gz	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF372AVL	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BNQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCL3-human	ENCAB000AEG	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF419RSJ, ENCFF496OFD, ENCFF829IXH, ENCFF972GFU	213774	ENCODE Processing Pipeline	b14947d6d493821cb64ab777a73478ae		https://www.encodeproject.org/files/ENCFF372AVL/@@download/ENCFF372AVL.bed.gz	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF845RCE	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BNQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCL3-human	ENCAB000AEG	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF247MHT	750433	ENCODE Processing Pipeline	ba36f1e9b093b02dcbe46249db2a522f		https://www.encodeproject.org/files/ENCFF845RCE/@@download/ENCFF845RCE.bigBed	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	biological replicates with identical biosample	poor library complexity, insufficient read depth, severe bottlenecking	
ENCFF365NAQ	fastq	reads	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				2	1	100		paired-ended	2	ENCFF668ZNC		2098533777	Michael Snyder, Stanford	a1caebb237a1ccf003063ef0f6c9d4bf		https://www.encodeproject.org/files/ENCFF365NAQ/@@download/ENCFF365NAQ.fastq.gz		HiSeq 2000	/files/ENCFF002EFS/	released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF668ZNC	fastq	reads	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				2	1	100		paired-ended	1	ENCFF365NAQ		2096105308	Michael Snyder, Stanford	07ba5bee3ae9c0710e86bff39facc65b		https://www.encodeproject.org/files/ENCFF668ZNC/@@download/ENCFF668ZNC.fastq.gz		HiSeq 2000	/files/ENCFF002EFU/	released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF490CJS	fastq	reads	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1	1	100		paired-ended	2	ENCFF086HHP		1984258621	Michael Snyder, Stanford	5965672ad8dd104f507cf5b5671aef0a		https://www.encodeproject.org/files/ENCFF490CJS/@@download/ENCFF490CJS.fastq.gz		HiSeq 2000	/files/ENCFF002EFQ/	released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF086HHP	fastq	reads	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1	1	100		paired-ended	1	ENCFF490CJS		1973592913	Michael Snyder, Stanford	b0e080a47277eb575b292ba58bf1d669		https://www.encodeproject.org/files/ENCFF086HHP/@@download/ENCFF086HHP.fastq.gz		HiSeq 2000	/files/ENCFF002EFT/	released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF341MQJ	bed narrowPeak	peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1							ENCFF055QIN, ENCFF941TZZ	5851393	ENCODE Processing Pipeline	7c02d5350df7edb02091e78732cfeb5e		https://www.encodeproject.org/files/ENCFF341MQJ/@@download/ENCFF341MQJ.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF558RIA	bigBed narrowPeak	peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1							ENCFF341MQJ	11296215	ENCODE Processing Pipeline	17ef9c206f72350e0b8c3de12414eb62		https://www.encodeproject.org/files/ENCFF558RIA/@@download/ENCFF558RIA.bigBed	hg19			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF863BUI	bed narrowPeak	peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				2							ENCFF287SKW, ENCFF332QUM	5827292	ENCODE Processing Pipeline	54f1ee4a426541aff84a63284c6c48d7		https://www.encodeproject.org/files/ENCFF863BUI/@@download/ENCFF863BUI.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF877SBO	bed narrowPeak	peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF055QIN, ENCFF287SKW, ENCFF332QUM, ENCFF941TZZ	6968367	ENCODE Processing Pipeline	12a199f45a670e4a144ce6a85d2620ed		https://www.encodeproject.org/files/ENCFF877SBO/@@download/ENCFF877SBO.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF228RXY	bigBed narrowPeak	peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				2							ENCFF863BUI	11426943	ENCODE Processing Pipeline	4ae66567de68d711aae7b6f43473886b		https://www.encodeproject.org/files/ENCFF228RXY/@@download/ENCFF228RXY.bigBed	hg19			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF127WGD	bed narrowPeak	conservative idr thresholded peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF001TDO, ENCFF341MQJ, ENCFF863BUI, ENCFF877SBO	30866	ENCODE Processing Pipeline	b92ead80195e6c5e370749dccfe4f410		https://www.encodeproject.org/files/ENCFF127WGD/@@download/ENCFF127WGD.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF882DIL	bigBed narrowPeak	peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF877SBO	11210813	ENCODE Processing Pipeline	e5de340e5850ecfddf4bb3ba6b3ddb59		https://www.encodeproject.org/files/ENCFF882DIL/@@download/ENCFF882DIL.bigBed	hg19			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF681WHN	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF127WGD	112250	ENCODE Processing Pipeline	d3e4e5728d949ae9040d91002ec31849		https://www.encodeproject.org/files/ENCFF681WHN/@@download/ENCFF681WHN.bigBed	hg19			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF733VCH	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF100ERQ	142452	ENCODE Processing Pipeline	ef2322f498faf22ed7459edab3e7ac8c		https://www.encodeproject.org/files/ENCFF733VCH/@@download/ENCFF733VCH.bigBed	hg19			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF100ERQ	bed narrowPeak	optimal idr thresholded peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF001TDO, ENCFF341MQJ, ENCFF863BUI, ENCFF877SBO	50640	ENCODE Processing Pipeline	bfa6493ee2202e459c7ae5dd5a054be9		https://www.encodeproject.org/files/ENCFF100ERQ/@@download/ENCFF100ERQ.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF642MMV	bed narrowPeak	peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF345FES, ENCFF574BGV, ENCFF879YMO, ENCFF988CYS	6899575	ENCODE Processing Pipeline	370165bd6bb3b072f871f9af4985e51c		https://www.encodeproject.org/files/ENCFF642MMV/@@download/ENCFF642MMV.bed.gz	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF305OOS	bigBed narrowPeak	peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF642MMV	11217392	ENCODE Processing Pipeline	c4db9927e439b815c3f6e4989c78bb4f		https://www.encodeproject.org/files/ENCFF305OOS/@@download/ENCFF305OOS.bigBed	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF486ERR	bigBed narrowPeak	peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1							ENCFF561KXA	11287762	ENCODE Processing Pipeline	a5ce9a89d1786133b73d4b80eb73b767		https://www.encodeproject.org/files/ENCFF486ERR/@@download/ENCFF486ERR.bigBed	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF034IME	bed narrowPeak	peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				2							ENCFF345FES, ENCFF574BGV	5644244	ENCODE Processing Pipeline	3470e96d35706521fa7697f6bfe871d1		https://www.encodeproject.org/files/ENCFF034IME/@@download/ENCFF034IME.bed.gz	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF561KXA	bed narrowPeak	peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1							ENCFF879YMO, ENCFF988CYS	5629427	ENCODE Processing Pipeline	442d7b9770353a9647c73812c3be4cf7		https://www.encodeproject.org/files/ENCFF561KXA/@@download/ENCFF561KXA.bed.gz	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF072FTP	bigBed narrowPeak	peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				2							ENCFF034IME	11408067	ENCODE Processing Pipeline	f47fcfe690ad66021900d9e16c6d60cf		https://www.encodeproject.org/files/ENCFF072FTP/@@download/ENCFF072FTP.bigBed	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF207EGF	bed narrowPeak	conservative idr thresholded peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF034IME, ENCFF419RSJ, ENCFF561KXA, ENCFF642MMV	31600	ENCODE Processing Pipeline	e6338ba34c54d67df159a8f17f224de1		https://www.encodeproject.org/files/ENCFF207EGF/@@download/ENCFF207EGF.bed.gz	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF495ISP	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF207EGF	116490	ENCODE Processing Pipeline	c1be7d312334f035120363435a4dd541		https://www.encodeproject.org/files/ENCFF495ISP/@@download/ENCFF495ISP.bigBed	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF843HDK	bed narrowPeak	optimal idr thresholded peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF034IME, ENCFF419RSJ, ENCFF561KXA, ENCFF642MMV	53380	ENCODE Processing Pipeline	57fb1434dc24600ea5128473a552836f		https://www.encodeproject.org/files/ENCFF843HDK/@@download/ENCFF843HDK.bed.gz	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF068RIG	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR976TBC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF5-human	ENCAB574OBA	DNA					False	2017-02-21	ENCODE				1, 2							ENCFF843HDK	150409	ENCODE Processing Pipeline	b7d5e612755df24776fc67c3e939cffa		https://www.encodeproject.org/files/ENCFF068RIG/@@download/ENCFF068RIG.bigBed	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO, missing unfiltered alignments		
ENCFF000WGY	bigBed narrowPeak	peaks	ENCSR000DYP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZNF384-human	ENCAB000AMW	DNA		see document	see document		False	2012-08-20	ENCODE											ENCFF001VFW	2022637	Michael Snyder, Stanford	0da4c6dfbecc20139fb4d448278629c2		https://www.encodeproject.org/files/ENCFF000WGY/@@download/ENCFF000WGY.bigBed	hg19			released	low read length, mild to moderate bottlenecking, low read depth	mismatched file status, biological replicates with identical biosample		
ENCFF000WGZ	fastq	reads	ENCSR000DYP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZNF384-human	ENCAB000AMW	DNA		see document	see document		False	2012-08-20	ENCODE				1	1	36		single-ended				1035118917	Michael Snyder, Stanford	df7105f01da2cca3d5b4e6f1d65bea4b		https://www.encodeproject.org/files/ENCFF000WGZ/@@download/ENCFF000WGZ.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read length, mild to moderate bottlenecking, low read depth, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000WHB	fastq	reads	ENCSR000DYP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZNF384-human	ENCAB000AMW	DNA		see document	see document		False	2012-08-20	ENCODE				2	1	36		single-ended				1083417620	Michael Snyder, Stanford	abb65cbe31cdbadcbce689731446dd67		https://www.encodeproject.org/files/ENCFF000WHB/@@download/ENCFF000WHB.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read length, mild to moderate bottlenecking, low read depth, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF001VFW	bed narrowPeak	peaks	ENCSR000DYP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZNF384-human	ENCAB000AMW	DNA		see document	see document		False	2012-08-20	ENCODE												940707	Michael Snyder, Stanford	49ca7bb79844efd93e8df6ae931feb72		https://www.encodeproject.org/files/ENCFF001VFW/@@download/ENCFF001VFW.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, low read depth	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF000WBZ	bigBed narrowPeak	peaks	ENCSR000EYW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		False	2012-05-14	ENCODE											ENCFF001VFB	284084	Sherman Weissman, Yale	c48b2370c22a99a1f0217ed136315784		https://www.encodeproject.org/files/ENCFF000WBZ/@@download/ENCFF000WBZ.bigBed	hg19			released		missing raw data in replicate, biological replicates with identical biosample		
ENCFF001VFB	bed narrowPeak	peaks	ENCSR000EYW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		False	2012-05-14	ENCODE												112931	Sherman Weissman, Yale	baa946e99406eabeb4f24296985983bf		https://www.encodeproject.org/files/ENCFF001VFB/@@download/ENCFF001VFB.bed.gz	hg19			released		missing raw data in replicate, biological replicates with identical biosample, missing derived_from		
ENCFF002CPH	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EYW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		False	2012-05-14	ENCODE												230191	ENCODE Consortium Analysis Working Group	d050807abfff9c68e10a9a430b7b0641		https://www.encodeproject.org/files/ENCFF002CPH/@@download/ENCFF002CPH.bed.gz	hg19			released		missing raw data in replicate, biological replicates with identical biosample, missing derived_from		
ENCFF735EQM	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EYW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		False	2012-05-14	ENCODE											ENCFF002CPH	624057	ENCODE Consortium	8ebfd163698bb788b6da2227b777c0bc		https://www.encodeproject.org/files/ENCFF735EQM/@@download/ENCFF735EQM.bigBed	hg19			released		missing raw data in replicate, biological replicates with identical biosample		
ENCFF000NXF	bigBed broadPeak	peaks	ENCSR000BRH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MTA3-human	ENCAB000AIS	DNA		see document	see document		False	2012-02-29	ENCODE				1	1						ENCFF001TXM	627176	Richard Myers, HAIB	6d738d20bca838f9c8995036c6fbbc42		https://www.encodeproject.org/files/ENCFF000NXF/@@download/ENCFF000NXF.bigBed	hg19			archived	borderline replicate concordance, low read length, inconsistent platforms	mismatched file status, biological replicates with identical biosample		
ENCFF000NXG	bigBed broadPeak	peaks	ENCSR000BRH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MTA3-human	ENCAB000AIS	DNA		see document	see document		False	2012-02-29	ENCODE				2	1						ENCFF001TXN	973497	Richard Myers, HAIB	a922477259b61907ab7c966ad624689b		https://www.encodeproject.org/files/ENCFF000NXG/@@download/ENCFF000NXG.bigBed	hg19			archived	borderline replicate concordance, low read length, inconsistent platforms	mismatched file status, biological replicates with identical biosample		
ENCFF000NXS	fastq	reads	ENCSR000BRH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MTA3-human	ENCAB000AIS	DNA		see document	see document		False	2012-02-29	ENCODE				1	1	36		single-ended				1733233761	Richard Myers, HAIB	a5e198a9b58bb3c4ea62124ad6ac53c3		https://www.encodeproject.org/files/ENCFF000NXS/@@download/ENCFF000NXS.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released	borderline replicate concordance, low read length, inconsistent platforms	mismatched file status, biological replicates with identical biosample		
ENCFF000NXT	fastq	reads	ENCSR000BRH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MTA3-human	ENCAB000AIS	DNA		see document	see document		False	2012-02-29	ENCODE				2	1	36		single-ended				1934776182	Richard Myers, HAIB	b62bc8ce3c68473080429cfc219eecfa		https://www.encodeproject.org/files/ENCFF000NXT/@@download/ENCFF000NXT.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released	borderline replicate concordance, low read length, inconsistent platforms	mismatched file status, biological replicates with identical biosample		
