File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF172ORI	fastq	reads	ENCSR711XNY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PKNOX1-human	ENCAB000ATJ	DNA					False	2016-11-17	ENCODE				1	1	100		paired-ended	2	ENCFF258XJK		3684043911	Michael Snyder, Stanford	dd2f6af37dfd82512907e04d19ab6c75	SRA:SRR5111987	https://www.encodeproject.org/files/ENCFF172ORI/@@download/ENCFF172ORI.fastq.gz		HiSeq 2000	/files/ENCFF002EFQ/	released	mild to moderate bottlenecking	missing paired_with in controlled_by		
ENCFF914JSK	fastq	reads	ENCSR711XNY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PKNOX1-human	ENCAB000ATJ	DNA					False	2016-11-17	ENCODE				2	1	100		paired-ended	1	ENCFF394TEH		2753825174	Michael Snyder, Stanford	22a8049dcb637cb21405b20b5191fd2e	SRA:SRR5111986	https://www.encodeproject.org/files/ENCFF914JSK/@@download/ENCFF914JSK.fastq.gz		HiSeq 2000	/files/ENCFF002EFU/	released	mild to moderate bottlenecking	missing paired_with in controlled_by		
ENCFF394TEH	fastq	reads	ENCSR711XNY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PKNOX1-human	ENCAB000ATJ	DNA					False	2016-11-17	ENCODE				2	1	100		paired-ended	2	ENCFF914JSK		2786851730	Michael Snyder, Stanford	12455758b53aa4e0bdff66067bb64d07	SRA:SRR5111986	https://www.encodeproject.org/files/ENCFF394TEH/@@download/ENCFF394TEH.fastq.gz		HiSeq 2000	/files/ENCFF002EFS/	released	mild to moderate bottlenecking	missing paired_with in controlled_by		
ENCFF258XJK	fastq	reads	ENCSR711XNY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PKNOX1-human	ENCAB000ATJ	DNA					False	2016-11-17	ENCODE				1	1	100		paired-ended	1	ENCFF172ORI		3633252575	Michael Snyder, Stanford	39f1276053e8a6f2fdabba3b614ce022	SRA:SRR5111987	https://www.encodeproject.org/files/ENCFF258XJK/@@download/ENCFF258XJK.fastq.gz		HiSeq 2000	/files/ENCFF002EFT/	released	mild to moderate bottlenecking	missing paired_with in controlled_by		
ENCFF000NWE	fastq	reads	ENCSR000BRU	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					FOXM1-human	ENCAB000AGP	DNA		see document	see document		False	2012-02-29	ENCODE				2	1	36		single-ended				1075270367	Richard Myers, HAIB	e4350d1fa6f662a1ecbc1b82cfad1102		https://www.encodeproject.org/files/ENCFF000NWE/@@download/ENCFF000NWE.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity, inconsistent platforms	biological replicates with identical biosample		
ENCFF000NWG	fastq	reads	ENCSR000BRU	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					FOXM1-human	ENCAB000AGP	DNA		see document	see document		False	2012-02-29	ENCODE				1	1	36		single-ended				1578248940	Richard Myers, HAIB	6f3b0f9707b8479258fa064a1401c672		https://www.encodeproject.org/files/ENCFF000NWG/@@download/ENCFF000NWG.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity, inconsistent platforms	biological replicates with identical biosample		
ENCFF000NVM	fastq	reads	ENCSR000BMB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ELF1-human	ENCAB000AGA	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				834496111	Richard Myers, HAIB	913f1df289dcfa512b9da66971667bb8		https://www.encodeproject.org/files/ENCFF000NVM/@@download/ENCFF000NVM.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODP/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read depth	
ENCFF000NVP	fastq	reads	ENCSR000BMB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ELF1-human	ENCAB000AGA	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				959296588	Richard Myers, HAIB	9b0cf957a249107e50a253e6db3a070a		https://www.encodeproject.org/files/ENCFF000NVP/@@download/ENCFF000NVP.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODP/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read depth	
ENCFF002ECD	fastq	reads	ENCSR900XDB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZFP36-human	ENCAB118PND	DNA					False	2014-07-07	ENCODE				4	1	36		single-ended				1031549890	Michael Snyder, Stanford	81e9ffc677c272c9b663252b378bb01f		https://www.encodeproject.org/files/ENCFF002ECD/@@download/ENCFF002ECD.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF002ECP/	released	low read length, mild to moderate bottlenecking	missing unfiltered alignments, mismatched file status, experiment not submitted to GEO	partially characterized antibody	
ENCFF002ECH	fastq	reads	ENCSR900XDB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZFP36-human	ENCAB118PND	DNA					False	2014-07-07	ENCODE				5	1	36		single-ended				1138814369	Michael Snyder, Stanford	461ff206f6d7814834d7c3fd691625bb		https://www.encodeproject.org/files/ENCFF002ECH/@@download/ENCFF002ECH.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF002ECR/	released	low read length, mild to moderate bottlenecking	missing unfiltered alignments, mismatched file status, experiment not submitted to GEO	partially characterized antibody	
ENCFF000NSI	fastq	reads	ENCSR000BJY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ATF3-human	ENCAB000ADZ	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				350406141	Richard Myers, HAIB	53457c4cf11e1c0d944cfea5d9f7eb83		https://www.encodeproject.org/files/ENCFF000NSI/@@download/ENCFF000NSI.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODP/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read depth	
ENCFF000NSP	fastq	reads	ENCSR000BJY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ATF3-human	ENCAB000ADZ	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				615025680	Richard Myers, HAIB	a07f34ef7a1f89d6abb6ea530fc490e9		https://www.encodeproject.org/files/ENCFF000NSP/@@download/ENCFF000NSP.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODP/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample	insufficient read depth	
ENCFF000WDK	fastq	reads	ENCSR000DZW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					RFX5-human	ENCAB000AKJ	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	36		single-ended				748899536	Michael Snyder, Stanford	c15b269be02edcb93da9d703b82c35df		https://www.encodeproject.org/files/ENCFF000WDK/@@download/ENCFF000WDK.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000WDO	fastq	reads	ENCSR000DZW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					RFX5-human	ENCAB000AKJ	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	36		single-ended				1195358230	Michael Snyder, Stanford	747d7afe5d6d716065f3da39534aefea		https://www.encodeproject.org/files/ENCFF000WDO/@@download/ENCFF000WDO.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VUO	fastq	reads	ENCSR000DZR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CHD2-human	ENCAB000AFG	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	36		single-ended				611592240	Michael Snyder, Stanford	a3c38351ad431182db27f5cecff6e34c		https://www.encodeproject.org/files/ENCFF000VUO/@@download/ENCFF000VUO.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VUP	fastq	reads	ENCSR000DZR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CHD2-human	ENCAB000AFG	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	36		single-ended				781482460	Michael Snyder, Stanford	68d8fbe993500addb9d205f34bdb90ca		https://www.encodeproject.org/files/ENCFF000VUP/@@download/ENCFF000VUP.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF050IAW	fastq	reads	ENCSR835XKS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TRIM22-human	ENCAB000BNM	DNA					False	2016-07-28	ENCODE				1	1	100		paired-ended	1	ENCFF243YFW		1609046183	Michael Snyder, Stanford	f94a6d17083b79a91a69c244fc25eb17	SRA:SRR5112142	https://www.encodeproject.org/files/ENCFF050IAW/@@download/ENCFF050IAW.fastq.gz		HiSeq 2000	/files/ENCFF002EFT/	released	low read depth	missing unfiltered alignments, missing paired_with in controlled_by		
ENCFF243YFW	fastq	reads	ENCSR835XKS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TRIM22-human	ENCAB000BNM	DNA					False	2016-07-28	ENCODE				1	1	100		paired-ended	2	ENCFF050IAW		1658382673	Michael Snyder, Stanford	ef426a340e8493bbb96539726b398715	SRA:SRR5112142	https://www.encodeproject.org/files/ENCFF243YFW/@@download/ENCFF243YFW.fastq.gz		HiSeq 2000	/files/ENCFF002EFQ/	released	low read depth	missing unfiltered alignments, missing paired_with in controlled_by		
ENCFF177PDI	fastq	reads	ENCSR835XKS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TRIM22-human	ENCAB000BNM	DNA					False	2016-07-28	ENCODE				2	1	100		paired-ended	1	ENCFF061MAR		2060725748	Michael Snyder, Stanford	af86ad9b68ac94849707a8b881faf559	SRA:SRR5112143	https://www.encodeproject.org/files/ENCFF177PDI/@@download/ENCFF177PDI.fastq.gz		HiSeq 2000	/files/ENCFF002EFU/	released	low read depth	missing unfiltered alignments, missing paired_with in controlled_by		
ENCFF061MAR	fastq	reads	ENCSR835XKS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TRIM22-human	ENCAB000BNM	DNA					False	2016-07-28	ENCODE				2	1	100		paired-ended	2	ENCFF177PDI		2127193089	Michael Snyder, Stanford	69b02e62a19deb6c15ce53396dc2ea31	SRA:SRR5112143	https://www.encodeproject.org/files/ENCFF061MAR/@@download/ENCFF061MAR.fastq.gz		HiSeq 2000	/files/ENCFF002EFS/	released	low read depth	missing unfiltered alignments, missing paired_with in controlled_by		
ENCFF783FYL	fastq	reads	ENCSR861JUQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					FOXK2-human	ENCAB625ERS	DNA					False	2017-01-27	ENCODE				2	1	100		paired-ended	1	ENCFF923XLP		5363253018	Michael Snyder, Stanford	c2504194462ca7a4705348ab627ee673		https://www.encodeproject.org/files/ENCFF783FYL/@@download/ENCFF783FYL.fastq.gz		HiSeq 4000	/files/ENCFF202OMW/	released	mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF108FHI	fastq	reads	ENCSR861JUQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					FOXK2-human	ENCAB625ERS	DNA					False	2017-01-27	ENCODE				1	1	100		paired-ended	1	ENCFF863MQV		5864015771	Michael Snyder, Stanford	9e160c0931368a06be39c467fe512de0		https://www.encodeproject.org/files/ENCFF108FHI/@@download/ENCFF108FHI.fastq.gz		HiSeq 4000	/files/ENCFF829GAK/	released	mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF923XLP	fastq	reads	ENCSR861JUQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					FOXK2-human	ENCAB625ERS	DNA					False	2017-01-27	ENCODE				2	1	100		paired-ended	2	ENCFF783FYL		6012552866	Michael Snyder, Stanford	ff00523913aeefd4254eb363670b5955		https://www.encodeproject.org/files/ENCFF923XLP/@@download/ENCFF923XLP.fastq.gz		HiSeq 4000	/files/ENCFF349FFX/	released	mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF863MQV	fastq	reads	ENCSR861JUQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					FOXK2-human	ENCAB625ERS	DNA					False	2017-01-27	ENCODE				1	1	100		paired-ended	2	ENCFF108FHI		5994809923	Michael Snyder, Stanford	ff89492f3616a87c2ff763e7162ad947		https://www.encodeproject.org/files/ENCFF863MQV/@@download/ENCFF863MQV.fastq.gz		HiSeq 4000	/files/ENCFF647DBV/	released	mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF002BFN	fastq	reads	ENCSR501DKS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TCF7-human	ENCAB000ACR	DNA		see document	see document		False	2014-07-07	ENCODE				2	1	50		single-ended				1282863699	Richard Myers, HAIB	ee6f9786a4ae9cd0a50de53762bb013c	SRA:SRR5338794	https://www.encodeproject.org/files/ENCFF002BFN/@@download/ENCFF002BFN.fastq.gz		HiSeq 2000	/files/ENCFF002BFW/	released	antibody characterized with exemption, low read depth, borderline replicate concordance			
ENCFF932ZZU	fastq	reads	ENCSR501DKS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TCF7-human	ENCAB000ACR	DNA		see document	see document		False	2014-07-07	ENCODE				1	1	50		single-ended				1739137009	Richard Myers, HAIB	9023b30e3662646bae0f20de2d06ce79	SRA:SRR5338795	https://www.encodeproject.org/files/ENCFF932ZZU/@@download/ENCFF932ZZU.fastq.gz		HiSeq 2000	/files/ENCFF192IAC/	released	antibody characterized with exemption, low read depth, borderline replicate concordance			
ENCFF000OCO	fastq	reads	ENCSR000BRI	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					RUNX3-human	ENCAB000AKM	DNA		see document	see document		False	2012-02-29	ENCODE				1	1	36		single-ended				1775160382	Richard Myers, HAIB	e38468b345305b740ce2957d4915b6bd		https://www.encodeproject.org/files/ENCFF000OCO/@@download/ENCFF000OCO.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released	low read length, inconsistent platforms	mismatched file status, biological replicates with identical biosample		
ENCFF000OCP	fastq	reads	ENCSR000BRI	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					RUNX3-human	ENCAB000AKM	DNA		see document	see document		False	2012-02-29	ENCODE				2	1	36		single-ended				1930366302	Richard Myers, HAIB	9484a8e46d2c7abab24aa55ad1c04bf1		https://www.encodeproject.org/files/ENCFF000OCP/@@download/ENCFF000OCP.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released	low read length, inconsistent platforms	mismatched file status, biological replicates with identical biosample		
ENCFF000NZO	fastq	reads	ENCSR000BHD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJS	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				732344143	Richard Myers, HAIB	07f90a31b8103bbdbc9ca742bde1990c		https://www.encodeproject.org/files/ENCFF000NZO/@@download/ENCFF000NZO.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCS/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample		
ENCFF000NZQ	fastq	reads	ENCSR000BHD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJS	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				1349640631	Richard Myers, HAIB	3531a727a2f8da3414267a10652034be		https://www.encodeproject.org/files/ENCFF000NZQ/@@download/ENCFF000NZQ.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCU/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample		
ENCFF000OBB	fastq	reads	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				1888750897	Richard Myers, HAIB	5b77b7903fd3b50615629e1eca254e25		https://www.encodeproject.org/files/ENCFF000OBB/@@download/ENCFF000OBB.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODG/	released	low read depth, low read length, mild to moderate bottlenecking, inconsistent control read length	biological replicates with identical biosample		
ENCFF000OBE	fastq	reads	ENCSR000BGD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				2174113476	Richard Myers, HAIB	8ebc26278136df2f2d43683e5849e626		https://www.encodeproject.org/files/ENCFF000OBE/@@download/ENCFF000OBE.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODJ/	released	low read depth, low read length, mild to moderate bottlenecking, inconsistent control read length	biological replicates with identical biosample		
ENCFF000VXA	fastq	reads	ENCSR000DYS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					JUND-human	ENCAB000AID	DNA		see document	see document		False	2012-08-20	ENCODE				1	1	36		single-ended				925686314	Michael Snyder, Stanford	266a921f5e9a8ebacf43048f01fbf3a9		https://www.encodeproject.org/files/ENCFF000VXA/@@download/ENCFF000VXA.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWF/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample		
ENCFF000VXC	fastq	reads	ENCSR000DYS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					JUND-human	ENCAB000AID	DNA		see document	see document		False	2012-08-20	ENCODE				2	1	36		single-ended				691944846	Michael Snyder, Stanford	75d5f0d8503011f656faca861e19e78f		https://www.encodeproject.org/files/ENCFF000VXC/@@download/ENCFF000VXC.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWH/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	biological replicates with identical biosample		
ENCFF900RHA	fastq	reads	ENCSR778UBR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ARID3A-human	ENCAB000ASP	DNA					False	2017-01-31	ENCODE				6	1	100		paired-ended	1	ENCFF993KAU		2231560793	Michael Snyder, Stanford	36b431deb58a3204f7e7b2614dc5d1d4		https://www.encodeproject.org/files/ENCFF900RHA/@@download/ENCFF900RHA.fastq.gz		HiSeq 4000	/files/ENCFF829GAK/	released	low read depth, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF993KAU	fastq	reads	ENCSR778UBR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ARID3A-human	ENCAB000ASP	DNA					False	2017-01-31	ENCODE				6	1	100		paired-ended	2	ENCFF900RHA		2678085414	Michael Snyder, Stanford	886dce0c3c7fc67bded5e2b98a9d9a40		https://www.encodeproject.org/files/ENCFF993KAU/@@download/ENCFF993KAU.fastq.gz		HiSeq 4000	/files/ENCFF647DBV/	released	low read depth, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF294EUQ	fastq	reads	ENCSR778UBR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ARID3A-human	ENCAB000ASP	DNA					False	2017-01-31	ENCODE				5	1	100		paired-ended	1	ENCFF742VZZ		2228543605	Michael Snyder, Stanford	12da2b5a0ccea78ca868da36aaf12435		https://www.encodeproject.org/files/ENCFF294EUQ/@@download/ENCFF294EUQ.fastq.gz		HiSeq 4000	/files/ENCFF202OMW/	released	low read depth, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF742VZZ	fastq	reads	ENCSR778UBR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ARID3A-human	ENCAB000ASP	DNA					False	2017-01-31	ENCODE				5	1	100		paired-ended	2	ENCFF294EUQ		2432836497	Michael Snyder, Stanford	9d9c83f7401d44a5022dabe6bc106574		https://www.encodeproject.org/files/ENCFF742VZZ/@@download/ENCFF742VZZ.fastq.gz		HiSeq 4000	/files/ENCFF349FFX/	released	low read depth, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF000OAS	fastq	reads	ENCSR000BIF	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				1496921410	Richard Myers, HAIB	8ac33e07431d08cbb560fea3bcfaee44		https://www.encodeproject.org/files/ENCFF000OAS/@@download/ENCFF000OAS.fastq.gz		HiSeq 2000	/files/ENCFF000OCW/	released	low read length, mild to moderate bottlenecking, inconsistent platforms	biological replicates with identical biosample		inconsistent ontology term
ENCFF000OAU	fastq	reads	ENCSR000BIF	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				1598915798	Richard Myers, HAIB	285f24737a7accbd192cb276899c4969		https://www.encodeproject.org/files/ENCFF000OAU/@@download/ENCFF000OAU.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCU/	released	low read length, mild to moderate bottlenecking, inconsistent platforms	biological replicates with identical biosample		inconsistent ontology term
ENCFF002DHL	fastq	reads	ENCSR331HPA	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					GABPA-human	ENCAB000AGR	DNA					False	2014-06-30	ENCODE				1	1	50		single-ended				996686942	Richard Myers, HAIB	b2827a2f527f45758ba7a62863ff1691	SRA:SRR5338555	https://www.encodeproject.org/files/ENCFF002DHL/@@download/ENCFF002DHL.fastq.gz		HiSeq 2000	/files/ENCFF000ODZ/	released	antibody characterized with exemption, low read depth, mild to moderate bottlenecking, inconsistent platforms	biological replicates with identical biosample		
ENCFF002DHM	fastq	reads	ENCSR331HPA	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					GABPA-human	ENCAB000AGR	DNA					False	2014-06-30	ENCODE				2	1	50		single-ended				1635001607	Richard Myers, HAIB	c756440820d77f095bb4d3d2883f0dcd	SRA:SRR5338556	https://www.encodeproject.org/files/ENCFF002DHM/@@download/ENCFF002DHM.fastq.gz		HiSeq 2000	/files/ENCFF000OEB/	released	antibody characterized with exemption, low read depth, mild to moderate bottlenecking, inconsistent platforms	biological replicates with identical biosample		
ENCFF002ECY	fastq	reads	ENCSR681NOM	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CEBPB-human	ENCAB000AFB	DNA					False	2014-07-07	ENCODE				1	1	36		single-ended				785413815	Michael Snyder, Stanford	470ed9d5386db86baab77e862a1e2baf	SRA:SRR5111955	https://www.encodeproject.org/files/ENCFF002ECY/@@download/ENCFF002ECY.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF002ECR/	released	low read depth, low read length			
ENCFF002EDA	fastq	reads	ENCSR681NOM	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CEBPB-human	ENCAB000AFB	DNA					False	2014-07-07	ENCODE				2	1	36		single-ended				644174381	Michael Snyder, Stanford	e6e3f8876a9ec3734bd9e5438220449b	SRA:SRR5111954	https://www.encodeproject.org/files/ENCFF002EDA/@@download/ENCFF002EDA.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF002ECP/	released	low read depth, low read length			
ENCFF000NYH	fastq	reads	ENCSR000BRN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFIC-human	ENCAB000AJF	DNA		see document	see document		False	2012-02-29	ENCODE				1	1	36		single-ended				1355323085	Richard Myers, HAIB	171808fc7101394bf88c7bcdab75afe2		https://www.encodeproject.org/files/ENCFF000NYH/@@download/ENCFF000NYH.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity, inconsistent platforms	mismatched file status, biological replicates with identical biosample		
ENCFF000NYJ	fastq	reads	ENCSR000BRN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFIC-human	ENCAB000AJF	DNA		see document	see document		False	2012-02-29	ENCODE				2	1	36		single-ended				1114007550	Richard Myers, HAIB	f202c66e4d37eb4d127adfb0e9a5b122		https://www.encodeproject.org/files/ENCFF000NYJ/@@download/ENCFF000NYJ.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity, inconsistent platforms	mismatched file status, biological replicates with identical biosample		
ENCFF000NXW	fastq	reads	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFATC1-human	ENCAB000AJE	DNA		see document	see document		False	2012-02-29	ENCODE				2	1	36		single-ended				1537635698	Richard Myers, HAIB	c5c0b75d1b400ac5ecf1f31a4a528844		https://www.encodeproject.org/files/ENCFF000NXW/@@download/ENCFF000NXW.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released	low read length, inconsistent platforms	biological replicates with identical biosample		
